<TICKER>,<PER>,<DTYYYYMMDD>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,<OPENINT>
AMBV4.SA,D,20031225,000000,719.8000,719.8000,719.8000,719.8000,0,0
AMBV4.SA,D,20031226,000000,722.7700,722.7700,708.9100,713.6500,28900,0
AMBV4.SA,D,20031229,000000,713.6600,722.6100,707.5200,720.7900,333700,0
AMBV4.SA,D,20031230,000000,722.6100,745.0500,722.6100,731.6800,418500,0
AMBV4.SA,D,20031231,000000,731.6800,731.6800,731.6800,731.6800,0,0
AMBV4.SA,D,20040101,000000,731.6800,731.6800,731.6800,731.6800,0,0
AMBV4.SA,D,20040102,000000,737.6200,740.5900,729.7000,740.5000,97200,0
AMBV4.SA,D,20040105,000000,746.0400,758.4200,746.0400,758.4200,451900,0
AMBV4.SA,D,20040106,000000,759.4000,763.3700,742.5700,757.4300,360400,0
AMBV4.SA,D,20040107,000000,757.2000,771.2700,754.4600,758.4200,392500,0
AMBV4.SA,D,20040108,000000,758.4200,760.4000,742.5700,749.1700,360400,0
AMBV4.SA,D,20040109,000000,752.4800,758.4200,737.6200,745.5400,402400,0
AMBV4.SA,D,20040112,000000,745.5400,752.4800,741.5700,752.4800,321200,0
AMBV4.SA,D,20040113,000000,761.3800,761.3800,750.0000,759.4000,357600,0
AMBV4.SA,D,20040114,000000,762.3800,767.3200,738.6100,744.5500,378300,0
AMBV4.SA,D,20040115,000000,742.6200,742.6200,707.9200,723.8600,315100,0
AMBV4.SA,D,20040116,000000,724.7600,724.7600,695.0600,706.9300,541000,0
AMBV4.SA,D,20040119,000000,713.8600,722.2800,707.9200,715.8400,251200,0
AMBV4.SA,D,20040120,000000,720.7900,732.6500,715.8900,732.1800,209300,0
AMBV4.SA,D,20040121,000000,731.6600,731.6600,707.4300,722.7700,330300,0
AMBV4.SA,D,20040122,000000,702.9700,726.7300,698.0200,726.7300,256800,0
AMBV4.SA,D,20040123,000000,726.7300,764.9500,716.8300,750.5000,452100,0
AMBV4.SA,D,20040126,000000,761.5100,764.3500,748.0700,757.4300,188100,0
AMBV4.SA,D,20040127,000000,757.4300,757.4300,742.5700,754.4600,306800,0
AMBV4.SA,D,20040128,000000,755.4400,758.4200,723.7700,723.7700,306500,0
AMBV4.SA,D,20040129,000000,723.7600,723.7600,683.1900,701.9800,731700,0
AMBV4.SA,D,20040130,000000,699.5000,702.9700,683.2700,697.0200,423700,0
AMBV4.SA,D,20040202,000000,690.1000,699.0100,684.1600,699.0100,334200,0
AMBV4.SA,D,20040203,000000,702.9700,710.8900,700.9900,703.0700,326900,0
AMBV4.SA,D,20040204,000000,706.9300,707.9200,691.5800,699.0100,345800,0
AMBV4.SA,D,20040205,000000,696.0000,707.8200,690.1000,696.0400,417300,0
AMBV4.SA,D,20040206,000000,688.1200,707.9200,673.2700,702.9700,307200,0
AMBV4.SA,D,20040209,000000,709.9100,726.5300,693.3500,702.9700,332700,0
AMBV4.SA,D,20040210,000000,698.0200,711.8800,698.0200,710.8900,176100,0
AMBV4.SA,D,20040211,000000,709.1100,726.5800,698.6300,723.7600,391900,0
AMBV4.SA,D,20040212,000000,726.5800,737.6200,726.5800,733.6600,280200,0
AMBV4.SA,D,20040213,000000,733.6500,733.6500,712.8700,715.8400,216400,0
AMBV4.SA,D,20040216,000000,717.8200,721.7800,717.8200,719.8000,20000,0
AMBV4.SA,D,20040217,000000,722.7700,730.6800,703.9600,715.8400,358800,0
AMBV4.SA,D,20040218,000000,715.8400,731.6300,713.8600,722.7700,458300,0
AMBV4.SA,D,20040219,000000,717.8200,722.7700,699.0100,704.9500,646400,0
AMBV4.SA,D,20040220,000000,693.0600,707.9200,693.0600,702.5000,305200,0
AMBV4.SA,D,20040223,000000,702.5000,702.5000,702.5000,702.5000,0,0
AMBV4.SA,D,20040224,000000,702.5000,702.5000,702.5000,702.5000,0,0
AMBV4.SA,D,20040225,000000,707.9300,722.7700,707.9300,719.8000,102900,0
AMBV4.SA,D,20040226,000000,717.3300,735.6100,714.3600,732.6700,245000,0
AMBV4.SA,D,20040227,000000,723.7600,773.2700,723.7600,771.2900,576100,0
AMBV4.SA,D,20040301,000000,812.8800,821.7700,796.0400,806.9300,601200,0
AMBV4.SA,D,20040302,000000,801.9700,801.9800,753.9600,754.4600,742700,0
AMBV4.SA,D,20040303,000000,657.4300,678.2200,603.9600,641.5700,5361400,0
AMBV4.SA,D,20040304,000000,640.5800,664.3600,611.8800,618.8000,1590700,0
AMBV4.SA,D,20040305,000000,629.7000,637.6200,590.1100,597.0300,1689000,0
AMBV4.SA,D,20040308,000000,604.9600,613.8600,589.1100,593.8600,586100,0
AMBV4.SA,D,20040309,000000,598.9900,598.9900,547.5200,554.4700,1410600,0
AMBV4.SA,D,20040310,000000,552.2800,564.3600,539.6000,542.5700,1367800,0
AMBV4.SA,D,20040311,000000,542.5700,559.4000,536.6300,540.5900,874300,0
AMBV4.SA,D,20040312,000000,554.4600,564.3600,516.8300,543.5600,940100,0
AMBV4.SA,D,20040315,000000,548.5100,548.5100,511.8800,514.8500,557500,0
AMBV4.SA,D,20040316,000000,514.8500,536.5300,507.9200,535.6400,681700,0
AMBV4.SA,D,20040317,000000,548.5100,563.7600,547.5300,562.3800,1227800,0
AMBV4.SA,D,20040318,000000,569.3100,569.3100,542.6700,545.5400,699500,0
AMBV4.SA,D,20040319,000000,549.4900,549.4900,539.7200,545.6400,535300,0
AMBV4.SA,D,20040322,000000,544.0600,549.3100,536.1600,548.5000,531700,0
AMBV4.SA,D,20040323,000000,559.4100,569.3000,549.5000,549.5000,694500,0
AMBV4.SA,D,20040324,000000,555.9400,559.4100,544.5500,559.4100,414500,0
AMBV4.SA,D,20040325,000000,555.4600,575.2500,553.4700,566.3400,2213400,0
AMBV4.SA,D,20040326,000000,566.3400,580.6900,566.3400,577.2300,1353200,0
AMBV4.SA,D,20040329,000000,583.1700,583.1700,559.4100,567.3200,465200,0
AMBV4.SA,D,20040330,000000,564.3600,574.2600,563.3700,569.3100,541800,0
AMBV4.SA,D,20040331,000000,568.3200,579.1900,568.3200,576.2400,942500,0
AMBV4.SA,D,20040401,000000,576.2500,578.2200,562.3800,565.3500,329300,0
AMBV4.SA,D,20040402,000000,571.2800,571.2800,560.4000,567.8200,564200,0
AMBV4.SA,D,20040405,000000,565.8400,569.3100,552.4900,559.4100,413200,0
AMBV4.SA,D,20040406,000000,559.4100,559.4100,547.5200,552.9700,380500,0
AMBV4.SA,D,20040407,000000,552.4800,552.4800,533.7100,534.8000,344500,0
AMBV4.SA,D,20040408,000000,536.6400,541.5800,532.6700,535.1500,347900,0
AMBV4.SA,D,20040409,000000,535.1500,535.1500,535.1500,535.1500,0,0
AMBV4.SA,D,20040412,000000,541.4900,541.4900,524.7500,528.7100,241300,0
AMBV4.SA,D,20040413,000000,534.6500,535.6300,519.8000,521.7800,353000,0
AMBV4.SA,D,20040414,000000,521.7800,523.7600,512.8700,517.8200,290100,0
AMBV4.SA,D,20040415,000000,517.8200,523.7500,510.4000,519.8000,358700,0
AMBV4.SA,D,20040416,000000,519.8000,523.2700,516.8300,521.2900,257000,0
AMBV4.SA,D,20040419,000000,522.2800,528.7100,521.7800,524.4600,516500,0
AMBV4.SA,D,20040420,000000,521.3900,528.7100,512.8700,517.8200,211100,0
AMBV4.SA,D,20040421,000000,517.8200,517.8200,517.8200,517.8200,0,0
AMBV4.SA,D,20040422,000000,514.8500,530.6900,506.9300,526.7200,578600,0
AMBV4.SA,D,20040423,000000,526.7200,526.7200,526.7200,526.7200,0,0
AMBV4.SA,D,20040426,000000,524.7500,527.7000,517.8200,517.8200,340300,0
AMBV4.SA,D,20040427,000000,524.2600,549.4000,522.7700,548.7200,593200,0
AMBV4.SA,D,20040428,000000,549.5000,553.3700,539.6000,546.5300,490200,0
AMBV4.SA,D,20040429,000000,545.5000,558.3700,534.6500,536.6400,901100,0
AMBV4.SA,D,20040430,000000,537.6300,554.5000,533.1700,533.1700,537900,0
AMBV4.SA,D,20040503,000000,544.5500,554.0300,538.6100,547.2300,617800,0
AMBV4.SA,D,20040504,000000,549.5000,557.4300,544.8500,557.4300,501600,0
AMBV4.SA,D,20040505,000000,558.4200,560.8800,544.5500,544.5500,156400,0
AMBV4.SA,D,20040506,000000,544.5400,551.4900,540.5900,550.5000,319300,0
AMBV4.SA,D,20040507,000000,547.5200,564.3600,534.6600,556.4400,613300,0
AMBV4.SA,D,20040510,000000,544.5500,554.4600,515.8400,515.8400,632500,0
AMBV4.SA,D,20040511,000000,524.7500,544.5500,524.7500,544.5500,347700,0
AMBV4.SA,D,20040512,000000,534.8500,554.4500,534.8500,550.5000,552000,0
AMBV4.SA,D,20040513,000000,550.4400,554.5000,534.7000,549.5100,229000,0
AMBV4.SA,D,20040514,000000,553.4700,561.4100,535.6400,539.6000,320700,0
AMBV4.SA,D,20040517,000000,534.4500,536.6300,522.8200,524.2900,239500,0
AMBV4.SA,D,20040518,000000,532.6700,532.6700,510.8900,522.7700,453200,0
AMBV4.SA,D,20040519,000000,531.6800,531.6800,519.8100,519.8100,305500,0
AMBV4.SA,D,20040520,000000,519.8000,524.7600,514.8500,514.8500,259500,0
AMBV4.SA,D,20040521,000000,515.8500,519.1100,508.9100,508.9100,148800,0
AMBV4.SA,D,20040524,000000,514.8500,524.7500,513.8600,518.8100,303600,0
AMBV4.SA,D,20040525,000000,525.7400,554.9500,525.7200,545.5400,953000,0
AMBV4.SA,D,20040526,000000,548.5200,563.3700,541.5800,563.3700,724400,0
AMBV4.SA,D,20040527,000000,564.3600,572.2800,562.3800,571.2900,961600,0
AMBV4.SA,D,20040528,000000,573.2700,584.1500,554.4600,582.2300,1517900,0
AMBV4.SA,D,20040531,000000,583.1700,594.0500,575.2500,581.1900,123700,0
AMBV4.SA,D,20040601,000000,581.6800,592.0700,577.2500,589.1100,1239100,0
AMBV4.SA,D,20040602,000000,591.9800,596.0400,589.1100,596.0400,1483800,0
AMBV4.SA,D,20040603,000000,597.5200,608.9100,586.1800,595.0500,420900,0
AMBV4.SA,D,20040604,000000,607.9100,607.9100,595.3500,596.0400,264200,0
AMBV4.SA,D,20040607,000000,600.0000,603.9600,590.5900,592.2300,270100,0
AMBV4.SA,D,20040608,000000,594.0600,596.0500,583.1700,594.0600,779000,0
AMBV4.SA,D,20040609,000000,593.0700,595.0500,591.0900,594.5500,1569000,0
AMBV4.SA,D,20040610,000000,594.5500,594.5500,594.5500,594.5500,0,0
AMBV4.SA,D,20040611,000000,594.5500,594.5500,590.1000,594.0600,44600,0
AMBV4.SA,D,20040614,000000,579.2100,596.0400,574.2600,593.1700,459500,0
AMBV4.SA,D,20040615,000000,594.0600,601.9100,592.0600,594.0600,505900,0
AMBV4.SA,D,20040616,000000,597.0100,600.9800,593.3700,594.0600,592500,0
AMBV4.SA,D,20040617,000000,594.0600,596.0400,593.0800,594.0600,224400,0
AMBV4.SA,D,20040618,000000,593.0800,601.9900,592.0800,600.9900,309700,0
AMBV4.SA,D,20040621,000000,605.9300,605.9300,595.0500,595.5500,152100,0
AMBV4.SA,D,20040622,000000,595.0500,597.4100,592.8300,593.0700,61300,0
AMBV4.SA,D,20040623,000000,591.1000,605.8900,591.0900,605.8900,252200,0
AMBV4.SA,D,20040624,000000,605.8800,608.7900,599.0200,599.0200,160300,0
AMBV4.SA,D,20040625,000000,602.9700,613.8500,602.9700,607.9200,244000,0
AMBV4.SA,D,20040628,000000,607.9200,612.8600,604.9600,604.9600,222700,0
AMBV4.SA,D,20040629,000000,605.4500,611.8800,605.4500,606.4400,176800,0
AMBV4.SA,D,20040630,000000,605.9400,621.7800,605.9400,609.9100,329300,0
AMBV4.SA,D,20040701,000000,608.0800,618.7000,608.0800,611.9100,342600,0
AMBV4.SA,D,20040702,000000,611.8800,617.8100,608.9200,609.2100,183600,0
AMBV4.SA,D,20040705,000000,607.6900,608.9200,603.9600,604.9700,105900,0
AMBV4.SA,D,20040706,000000,603.9600,603.9600,594.0700,600.7900,125400,0
AMBV4.SA,D,20040707,000000,605.9300,636.6300,602.2800,633.6600,1638300,0
AMBV4.SA,D,20040708,000000,634.8000,646.6400,633.6600,636.1500,1475400,0
AMBV4.SA,D,20040709,000000,636.1500,636.1500,636.1500,636.1500,0,0
AMBV4.SA,D,20040712,000000,633.6600,658.4200,633.6600,650.5000,2306700,0
AMBV4.SA,D,20040713,000000,656.3900,656.3900,635.6400,647.5200,750900,0
AMBV4.SA,D,20040714,000000,636.6400,653.4700,636.6400,645.5400,1096300,0
AMBV4.SA,D,20040715,000000,647.5200,653.4800,646.5300,648.5100,485200,0
AMBV4.SA,D,20040716,000000,652.4800,652.4800,644.0600,648.5100,356900,0
AMBV4.SA,D,20040719,000000,648.5100,650.0000,641.5800,642.7700,405100,0
AMBV4.SA,D,20040720,000000,633.6700,648.4700,633.6600,645.5600,303800,0
AMBV4.SA,D,20040721,000000,643.5800,645.4500,629.8100,632.6700,257800,0
AMBV4.SA,D,20040722,000000,629.8300,634.6500,613.8600,613.8600,430900,0
AMBV4.SA,D,20040723,000000,613.8700,617.8100,608.9300,612.8700,181200,0
AMBV4.SA,D,20040726,000000,623.7600,623.7600,611.8900,618.8100,591200,0
AMBV4.SA,D,20040727,000000,619.8000,623.7600,604.1100,608.9100,215800,0
AMBV4.SA,D,20040728,000000,608.9100,623.7600,607.9200,619.8000,373000,0
AMBV4.SA,D,20040729,000000,628.7000,628.7000,613.8600,615.7400,258200,0
AMBV4.SA,D,20040730,000000,614.8500,626.7300,611.8800,621.7700,254700,0
AMBV4.SA,D,20040802,000000,613.8600,623.2700,613.8600,621.7800,88800,0
AMBV4.SA,D,20040803,000000,617.8200,621.7800,614.8500,614.8500,275500,0
AMBV4.SA,D,20040804,000000,614.8500,623.6800,609.9000,612.2800,139900,0
AMBV4.SA,D,20040805,000000,612.2800,619.8100,599.0100,599.0100,167400,0
AMBV4.SA,D,20040806,000000,599.1200,610.8900,599.0100,610.8900,123100,0
AMBV4.SA,D,20040809,000000,606.9300,612.3800,606.8100,609.0100,102000,0
AMBV4.SA,D,20040810,000000,609.1100,631.6800,609.1100,627.7200,275500,0
AMBV4.SA,D,20040811,000000,619.8000,634.6400,618.8100,632.6700,320600,0
AMBV4.SA,D,20040812,000000,633.6600,663.3700,631.6800,650.7700,1228600,0
AMBV4.SA,D,20040813,000000,655.4500,658.4200,644.5500,650.9900,365600,0
AMBV4.SA,D,20040816,000000,644.5500,662.1800,644.5500,659.4100,568300,0
AMBV4.SA,D,20040817,000000,663.2600,668.3200,644.6700,651.7500,344300,0
AMBV4.SA,D,20040818,000000,652.4800,655.4500,636.6300,654.4600,692000,0
AMBV4.SA,D,20040819,000000,655.4500,660.8900,643.5700,663.3700,306800,0
AMBV4.SA,D,20040820,000000,663.3400,668.3200,658.4100,659.4100,368000,0
AMBV4.SA,D,20040823,000000,659.4100,666.3400,652.4800,655.0600,209600,0
AMBV4.SA,D,20040824,000000,665.3400,665.3400,630.6900,632.7000,310700,0
AMBV4.SA,D,20040825,000000,643.5500,643.5500,630.6900,638.6100,319100,0
AMBV4.SA,D,20040826,000000,630.6900,638.6000,625.6400,626.7300,239500,0
AMBV4.SA,D,20040827,000000,625.7400,636.6200,625.6400,625.6400,146600,0
AMBV4.SA,D,20040830,000000,630.4000,643.5500,625.7900,630.2700,124400,0
AMBV4.SA,D,20040831,000000,633.6700,649.5000,631.6900,631.6900,161600,0
AMBV4.SA,D,20040901,000000,632.6700,633.6600,614.9300,627.5400,240400,0
AMBV4.SA,D,20040902,000000,618.9200,628.6000,618.8200,626.7300,333300,0
AMBV4.SA,D,20040903,000000,628.7100,628.7100,618.8100,618.8100,229200,0
AMBV4.SA,D,20040906,000000,628.7100,640.0700,611.8800,622.1900,35200,0
AMBV4.SA,D,20040907,000000,622.1900,622.1900,622.1900,622.1900,0,0
AMBV4.SA,D,20040908,000000,637.4800,637.4800,612.8700,614.8500,564700,0
AMBV4.SA,D,20040909,000000,614.8500,615.8500,599.0100,607.1300,280500,0
AMBV4.SA,D,20040910,000000,608.9100,613.8600,598.0200,605.9400,117500,0
AMBV4.SA,D,20040913,000000,605.9400,618.8100,605.9400,617.8200,318200,0
AMBV4.SA,D,20040914,000000,622.7700,622.7700,608.9100,613.8600,169100,0
AMBV4.SA,D,20040915,000000,614.8500,628.2700,607.0300,609.4100,576000,0
AMBV4.SA,D,20040916,000000,612.8700,623.7600,607.4300,619.8000,1940300,0
AMBV4.SA,D,20040917,000000,618.8100,632.6700,618.8100,625.7400,369900,0
AMBV4.SA,D,20040920,000000,638.6100,642.0400,631.6800,633.6600,347800,0
AMBV4.SA,D,20040921,000000,632.6600,636.1500,627.7200,630.7000,185000,0
AMBV4.SA,D,20040922,000000,630.9900,631.6800,615.9700,618.8100,129400,0
AMBV4.SA,D,20040923,000000,621.7800,624.7500,618.8100,624.7500,251200,0
AMBV4.SA,D,20040924,000000,624.7500,630.5600,622.7700,630.2000,105900,0
AMBV4.SA,D,20040927,000000,626.2900,629.7000,626.2900,628.8100,95000,0
AMBV4.SA,D,20040928,000000,619.4100,642.8500,619.4100,642.5700,231500,0
AMBV4.SA,D,20040929,000000,638.6100,638.8100,629.7000,632.6700,130900,0
AMBV4.SA,D,20040930,000000,641.5600,641.5600,625.7400,640.5900,104700,0
AMBV4.SA,D,20041001,000000,640.6000,644.5500,636.6300,644.5500,160500,0
AMBV4.SA,D,20041004,000000,644.5500,648.5100,633.6600,639.6000,202200,0
AMBV4.SA,D,20041005,000000,638.6100,646.0300,637.0200,643.5600,218200,0
AMBV4.SA,D,20041006,000000,644.5500,651.1900,624.9600,643.5600,277100,0
AMBV4.SA,D,20041007,000000,643.5600,660.8900,638.6100,653.3700,1255900,0
AMBV4.SA,D,20041008,000000,653.4700,668.3000,653.4700,664.8500,1242500,0
AMBV4.SA,D,20041011,000000,664.8500,673.2400,656.4400,672.7700,143300,0
AMBV4.SA,D,20041012,000000,672.7700,672.7700,672.7700,672.7700,0,0
AMBV4.SA,D,20041013,000000,677.2300,677.2300,660.4100,670.3100,559700,0
AMBV4.SA,D,20041014,000000,665.3500,673.2000,663.3700,671.2900,1663300,0
AMBV4.SA,D,20041015,000000,671.2900,682.0600,668.3300,679.2100,601700,0
AMBV4.SA,D,20041018,000000,681.5800,684.1600,673.2700,678.2200,734200,0
AMBV4.SA,D,20041019,000000,668.3400,681.1900,667.3300,667.6300,323200,0
AMBV4.SA,D,20041020,000000,663.3700,678.2200,653.4700,671.7800,172400,0
AMBV4.SA,D,20041021,000000,665.8400,676.2300,665.8400,671.2900,176100,0
AMBV4.SA,D,20041022,000000,673.2700,681.1900,670.3000,671.2900,234100,0
AMBV4.SA,D,20041025,000000,668.3200,675.2400,668.3200,674.2600,116200,0
AMBV4.SA,D,20041026,000000,672.2800,677.7200,669.3200,674.8600,213200,0
AMBV4.SA,D,20041027,000000,674.2600,683.1800,673.2700,680.2200,255800,0
AMBV4.SA,D,20041028,000000,676.2400,692.0800,676.2400,691.0900,253200,0
AMBV4.SA,D,20041029,000000,693.0700,706.4700,693.0700,706.4700,295500,0
AMBV4.SA,D,20041101,000000,702.9800,712.8700,698.0200,705.9400,143100,0
AMBV4.SA,D,20041102,000000,705.9400,705.9400,705.9400,705.9400,0,0
AMBV4.SA,D,20041103,000000,707.9300,711.8800,683.8200,703.9600,250300,0
AMBV4.SA,D,20041104,000000,693.0800,702.9700,685.1600,692.5700,373900,0
AMBV4.SA,D,20041105,000000,692.5700,697.8100,683.1700,688.1200,193900,0
AMBV4.SA,D,20041108,000000,689.1100,689.1100,670.4100,673.2700,229900,0
AMBV4.SA,D,20041109,000000,673.2700,678.3200,668.3200,678.3200,196000,0
AMBV4.SA,D,20041110,000000,679.2100,684.4000,678.2300,680.2000,113200,0
AMBV4.SA,D,20041111,000000,680.2000,682.1800,671.2900,671.2900,89600,0
AMBV4.SA,D,20041112,000000,671.2800,678.2100,665.3500,674.2600,238300,0
AMBV4.SA,D,20041115,000000,674.2600,674.2600,674.2600,674.2600,0,0
AMBV4.SA,D,20041116,000000,674.2600,679.2100,667.3300,671.7300,103100,0
AMBV4.SA,D,20041117,000000,673.2700,685.7700,673.2700,683.1700,210900,0
AMBV4.SA,D,20041118,000000,683.1700,683.1700,670.3000,673.2700,165600,0
AMBV4.SA,D,20041119,000000,674.2600,675.7400,671.2900,671.2900,183800,0
AMBV4.SA,D,20041122,000000,671.3200,685.1300,666.3500,678.2200,184000,0
AMBV4.SA,D,20041123,000000,683.1700,683.1700,669.8000,674.3600,336300,0
AMBV4.SA,D,20041124,000000,674.2600,692.0700,674.2600,682.1800,227900,0
AMBV4.SA,D,20041125,000000,684.1600,690.1000,683.1700,685.1500,84500,0
AMBV4.SA,D,20041126,000000,693.0600,700.9900,680.2100,700.0000,162400,0
AMBV4.SA,D,20041129,000000,700.9900,701.6800,684.3600,695.5400,118400,0
AMBV4.SA,D,20041130,000000,685.1700,702.9600,685.1700,696.0400,159300,0
AMBV4.SA,D,20041201,000000,694.0600,700.0000,690.1000,700.0000,138800,0
AMBV4.SA,D,20041202,000000,700.0000,707.9100,691.0900,703.9600,98100,0
AMBV4.SA,D,20041203,000000,702.9800,712.8700,700.9900,707.9200,273600,0
AMBV4.SA,D,20041206,000000,710.8900,742.5700,698.1300,742.5700,773300,0
AMBV4.SA,D,20041207,000000,741.5700,754.9500,732.6700,737.6200,518300,0
AMBV4.SA,D,20041208,000000,737.5900,747.5200,724.7500,738.1200,333600,0
AMBV4.SA,D,20041209,000000,737.7200,740.9100,724.7500,727.7200,331100,0
AMBV4.SA,D,20041210,000000,726.7200,738.6100,725.7500,735.6400,256500,0
AMBV4.SA,D,20041213,000000,735.6400,747.5200,732.6800,738.6100,315300,0
AMBV4.SA,D,20041214,000000,742.5700,759.4100,739.6100,757.3300,635000,0
AMBV4.SA,D,20041215,000000,759.4100,772.2700,748.5200,751.1000,927400,0
AMBV4.SA,D,20041216,000000,752.4800,763.3700,748.5100,753.4700,540200,0
AMBV4.SA,D,20041217,000000,748.5100,752.4800,729.3000,737.6200,306500,0
AMBV4.SA,D,20041220,000000,742.5900,754.4600,727.7300,727.7300,219100,0
AMBV4.SA,D,20041221,000000,730.6900,738.6100,730.6900,738.6100,98800,0
AMBV4.SA,D,20041222,000000,740.5900,740.7900,726.7300,726.7300,167400,0
AMBV4.SA,D,20041223,000000,726.7300,734.6500,724.7500,725.7500,98300,0
AMBV4.SA,D,20041224,000000,725.7500,725.7500,725.7500,725.7500,0,0
AMBV4.SA,D,20041227,000000,726.2400,727.7200,722.7700,723.7600,96900,0
AMBV4.SA,D,20041228,000000,725.7400,737.6200,725.7400,737.6200,137900,0
AMBV4.SA,D,20041229,000000,736.6300,741.6800,736.6300,739.6000,215600,0
AMBV4.SA,D,20041230,000000,742.5700,752.4800,732.6700,732.6700,163500,0
AMBV4.SA,D,20041231,000000,732.6700,732.6700,732.6700,732.6700,0,0
AMBV4.SA,D,20050103,000000,741.5800,762.8700,736.6300,758.3200,204000,0
AMBV4.SA,D,20050104,000000,756.4400,770.3000,743.5600,746.5300,381400,0
AMBV4.SA,D,20050105,000000,741.6100,755.4500,738.6100,743.0700,174800,0
AMBV4.SA,D,20050106,000000,738.6100,747.6200,738.1200,742.5700,249600,0
AMBV4.SA,D,20050107,000000,742.5700,747.5200,732.6800,737.6200,122900,0
AMBV4.SA,D,20050110,000000,736.6300,736.6300,712.8700,727.7200,222900,0
AMBV4.SA,D,20050111,000000,719.8100,727.7100,716.8300,718.8200,104900,0
AMBV4.SA,D,20050112,000000,722.7700,722.7700,709.4600,720.8000,158300,0
AMBV4.SA,D,20050113,000000,724.6500,727.7200,712.3800,716.8300,121500,0
AMBV4.SA,D,20050114,000000,716.9300,739.5900,714.3500,732.6700,408400,0
AMBV4.SA,D,20050117,000000,722.7700,722.7700,710.8900,714.8500,68400,0
AMBV4.SA,D,20050118,000000,711.8800,719.5900,683.1800,687.1300,283300,0
AMBV4.SA,D,20050119,000000,693.0700,700.9900,678.2200,678.2200,145200,0
AMBV4.SA,D,20050120,000000,674.0400,674.0400,653.4700,653.4700,292900,0
AMBV4.SA,D,20050121,000000,663.3700,675.7400,653.4700,669.3200,157000,0
AMBV4.SA,D,20050124,000000,680.2000,680.2000,655.5500,673.2700,75700,0
AMBV4.SA,D,20050125,000000,673.2700,673.2700,673.2700,673.2700,0,0
AMBV4.SA,D,20050126,000000,686.1300,686.1300,668.8200,669.3100,109000,0
AMBV4.SA,D,20050127,000000,668.8200,670.3000,646.0400,648.5100,132200,0
AMBV4.SA,D,20050128,000000,648.5100,659.3600,648.5100,657.0300,251000,0
AMBV4.SA,D,20050131,000000,658.4300,665.3500,657.0300,662.3800,155700,0
AMBV4.SA,D,20050201,000000,662.3800,665.2500,651.5000,661.3900,247100,0
AMBV4.SA,D,20050202,000000,656.4500,664.3600,653.4700,660.4000,322300,0
AMBV4.SA,D,20050203,000000,658.4300,662.8700,651.5000,658.4200,168000,0
AMBV4.SA,D,20050204,000000,662.3800,693.0700,659.9000,693.0700,221800,0
AMBV4.SA,D,20050207,000000,693.0700,693.0700,693.0700,693.0700,0,0
AMBV4.SA,D,20050208,000000,693.0700,693.0700,693.0700,693.0700,0,0
AMBV4.SA,D,20050209,000000,714.6000,727.6600,714.6000,719.8000,132100,0
AMBV4.SA,D,20050210,000000,716.3400,724.7400,710.9000,721.7700,188100,0
